,acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,reference,art,geog,buyer,training
28001,38002,F,NJ,7632,763,9,3,29,110,139,2,1,0,0,0,0,0,1,no,1
28002,38003,F,MA,2169,216,31,5,57,74,131,5,2,0,2,0,0,0,1,no,1
28003,38004,M,NY,11793,117,43,17,57,62,119,5,2,0,0,2,1,0,0,no,1
28004,38005,F,DE,19958,199,91,27,144,39,183,12,0,2,5,0,1,2,2,no,1
28005,38006,M,NJ,7203,720,25,13,62,219,281,5,1,1,0,1,0,1,1,no,1
28006,38007,F,NJ,7417,741,19,11,34,209,243,3,0,2,1,0,0,0,0,no,1
28007,38008,M,NY,12186,121,29,9,69,79,148,6,1,0,1,1,1,2,0,no,1
28008,38009,F,NY,11758,117,13,9,29,205,234,2,1,0,0,0,0,0,1,no,1
28009,38010,F,MD,21219,212,37,21,82,246,328,7,2,1,0,1,1,1,1,no,1
28010,38011,M,NJ,7746,774,57,9,123,116,239,11,1,2,2,2,1,0,3,no,1
28011,38012,F,PA,19111,191,35,7,83,308,391,8,6,0,1,1,0,0,0,no,1
28012,38013,M,MD,21037,210,15,15,15,101,116,1,0,0,0,0,0,1,0,no,1
28013,38014,F,PA,19138,191,1,1,15,229,244,1,1,0,0,0,0,0,0,no,1
28014,38015,M,NJ,7035,703,37,15,121,310,431,11,2,2,2,2,2,0,1,no,1
28015,38016,F,NJ,7202,720,29,13,88,207,295,7,0,1,0,1,1,2,2,no,0
28016,38017,F,NY,11800,118,19,13,25,54,79,2,0,1,1,0,0,0,0,no,1
28017,38018,F,MA,2181,218,47,15,71,217,288,6,1,0,3,0,0,0,2,no,1
28018,38019,M,NY,11379,113,91,33,127,204,331,11,4,1,2,1,0,1,2,no,0
28019,38020,F,NJ,8092,809,35,35,15,155,170,1,1,0,0,0,0,0,0,no,1
28020,38021,M,MD,21228,212,11,11,15,299,314,1,0,0,0,0,0,1,0,no,0
28021,38022,M,NJ,8610,861,35,29,27,53,80,2,0,0,1,0,1,0,0,no,1
28022,38023,F,NY,10704,107,1,1,15,144,159,1,0,0,0,0,0,0,1,no,1
28023,38024,F,NY,11362,113,33,33,15,168,183,1,0,0,1,0,0,0,0,no,0
28024,38025,F,NY,11746,117,25,25,15,196,211,1,0,0,0,0,0,1,0,no,1
28025,38026,F,NY,12534,125,11,5,29,267,296,2,0,1,0,0,0,0,1,no,1
28026,38027,M,NY,11758,117,17,11,25,92,117,2,0,0,2,0,0,0,0,no,0
28027,38028,F,NY,11050,110,1,1,15,156,171,1,0,1,0,0,0,0,0,no,1
28028,38029,F,MA,2026,202,27,27,15,299,314,1,0,0,0,0,1,0,0,no,1
28029,38030,M,NJ,8077,807,11,7,23,129,152,2,2,0,0,0,0,0,0,no,1
28030,38031,F,NY,10705,107,15,1,63,99,162,6,3,1,1,0,0,1,0,yes,1
28031,38032,F,CT,6902,690,5,5,15,76,91,1,1,0,0,0,0,0,0,no,1
28032,38033,F,NY,12601,126,43,35,25,281,306,2,0,1,1,0,0,0,0,no,1
28033,38034,M,NJ,7003,700,33,3,65,270,335,6,3,1,0,1,0,0,1,yes,0
28034,38035,F,NY,12974,129,77,15,147,187,334,12,2,0,1,2,0,1,6,yes,1
28035,38036,F,NY,11558,115,27,23,29,270,299,2,0,0,0,1,0,0,1,no,0
28036,38037,F,PA,19073,190,67,15,116,153,269,10,1,2,1,0,2,1,3,no,0
28037,38038,M,PA,19529,195,33,27,26,125,151,2,0,0,1,1,0,0,0,no,1
28038,38039,F,NY,10502,105,9,1,29,189,218,2,1,0,0,0,0,0,1,no,0
28039,38040,F,PA,19120,191,41,13,59,176,235,5,2,0,1,0,1,0,1,no,1
28040,38041,M,PA,18915,189,23,13,56,75,131,5,2,0,1,1,1,0,0,no,1
28041,38042,F,NJ,7601,760,29,25,26,39,65,2,0,1,0,1,0,0,0,no,1
28042,38043,F,PA,19020,190,19,11,32,109,141,3,2,1,0,0,0,0,0,no,1
28043,38044,F,NY,11509,115,41,27,33,298,331,3,1,0,1,0,0,0,1,no,1
28044,38045,F,CT,6513,651,27,21,29,64,93,2,0,0,1,0,0,0,1,no,0
28045,38046,F,NY,14472,144,71,27,87,282,369,8,2,0,3,0,3,0,0,no,0
28046,38047,F,CT,6798,679,3,3,15,125,140,1,0,0,1,0,0,0,0,no,1
28047,38048,F,NY,11003,110,31,5,105,264,369,9,1,1,2,2,0,1,2,no,1
28048,38049,M,NY,10956,109,63,5,120,51,171,11,4,1,2,1,0,1,2,no,1
28049,38050,F,NY,11545,115,21,13,25,138,163,2,1,0,1,0,0,0,0,no,1
28050,38051,F,PA,19020,190,25,25,15,115,130,1,0,0,1,0,0,0,0,no,0
28051,38052,M,NJ,8501,850,7,5,29,192,221,2,1,0,0,0,0,0,1,no,1
28052,38053,F,NJ,7087,708,29,5,58,97,155,5,1,0,1,0,1,2,0,yes,0
28053,38054,M,NY,12020,120,31,5,58,276,334,5,2,0,1,1,0,0,1,no,1
28054,38055,F,PA,15238,152,13,13,15,128,143,1,1,0,0,0,0,0,0,no,1
28055,38056,F,MA,2045,204,9,1,29,71,100,2,0,0,0,1,0,0,1,yes,0
28056,38057,F,NY,13334,133,5,5,15,149,164,1,0,0,0,1,0,0,0,no,1
28057,38058,M,PA,16508,165,13,9,23,214,237,2,2,0,0,0,0,0,0,no,1
28058,38059,F,NJ,7512,751,3,3,15,294,309,1,0,1,0,0,0,0,0,no,1
28059,38060,M,MD,20706,207,27,9,52,115,167,4,0,0,1,3,0,0,0,no,1
28060,38061,F,NY,11758,117,23,23,15,294,309,1,0,0,0,0,0,0,1,yes,1
28061,38062,F,PA,16001,160,1,1,15,297,312,1,0,0,0,0,0,1,0,yes,1
28062,38063,F,NY,10128,101,35,33,24,79,103,2,1,1,0,0,0,0,0,no,1
28063,38064,M,PA,19020,190,9,9,15,31,46,1,1,0,0,0,0,0,0,no,1
28064,38065,F,NH,3872,387,35,29,25,16,41,2,1,0,1,0,0,0,0,no,0
28065,38066,F,NJ,7030,703,3,3,15,82,97,1,0,0,0,0,0,1,0,no,1
28066,38067,M,PA,19131,191,23,3,50,105,155,4,0,0,2,1,0,0,1,yes,1
28067,38068,F,PA,19040,190,21,15,25,116,141,2,0,1,1,0,0,0,0,yes,1
28068,38069,F,PA,19006,190,15,15,15,46,61,1,0,1,0,0,0,0,0,no,0
28069,38070,M,NY,13421,134,5,1,25,125,150,2,1,0,1,0,0,0,0,no,1
28070,38071,F,MD,21042,210,19,11,24,193,217,2,1,1,0,0,0,0,0,no,1
28071,38072,F,NY,14051,140,21,15,25,134,159,2,1,0,1,0,0,0,0,no,0
28072,38073,M,NY,11520,115,21,15,29,63,92,2,0,0,0,0,1,0,1,no,1
28073,38074,M,MA,2402,240,65,29,97,54,151,9,2,0,6,1,0,0,0,no,1
28074,38075,F,NY,11545,115,21,15,29,268,297,2,0,0,0,1,0,0,1,no,1
28075,38076,F,NJ,8021,802,19,15,26,167,193,2,0,0,1,1,0,0,0,no,0
28076,38077,F,NY,12309,123,7,7,15,79,94,1,0,0,0,0,0,1,0,no,0
28077,38078,M,NY,14209,142,37,33,29,182,211,2,0,0,0,0,1,0,1,no,1
28078,38079,F,NJ,7746,774,13,13,15,96,111,1,0,0,0,1,0,0,0,no,1
28079,38080,F,NY,10308,103,7,1,26,250,276,2,0,0,1,1,0,0,0,no,0
28080,38081,F,PA,15237,152,23,23,15,274,289,1,0,0,0,0,0,1,0,no,0
28081,38082,F,MA,2181,218,15,15,15,219,234,1,0,1,0,0,0,0,0,no,1
28082,38083,F,PA,19607,196,15,11,27,67,94,2,0,0,1,0,1,0,0,no,1
28083,38084,F,NY,11507,115,9,9,15,152,167,1,0,0,0,0,0,0,1,no,0
28084,38085,M,NJ,7746,774,15,15,15,110,125,1,0,0,0,0,1,0,0,no,1
28085,38086,M,NY,10523,105,25,9,50,229,279,4,0,0,1,1,1,0,1,no,1
28086,38087,M,NJ,7726,772,11,11,15,3,18,1,0,0,0,0,0,0,1,yes,1
28087,38088,F,NJ,7024,702,21,13,25,76,101,2,1,0,1,0,0,0,0,no,0
28088,38089,M,NJ,7054,705,45,27,56,220,276,5,2,1,1,0,0,0,1,no,1
28089,38090,F,NY,12304,123,11,11,15,13,28,1,0,0,0,1,0,0,0,no,1
28090,38091,F,MA,1876,187,25,9,52,165,217,5,3,1,0,0,1,0,0,no,1
28091,38092,M,NJ,7748,774,27,7,65,239,304,6,1,1,3,0,0,1,0,no,1
28092,38093,F,NJ,7463,746,17,17,15,220,235,1,0,0,0,0,0,0,1,no,1
28093,38094,F,NJ,7450,745,9,3,29,267,296,2,1,0,0,0,0,0,1,no,0
28094,38095,F,NY,11020,110,57,15,148,98,246,12,4,0,1,1,2,0,4,no,0
28095,38096,F,NJ,8610,861,47,7,78,92,170,7,2,1,2,0,1,0,1,no,0
28096,38097,F,MA,2154,215,9,9,15,274,289,1,0,0,0,1,0,0,0,no,1
28097,38098,F,NJ,8648,864,41,7,77,117,194,7,1,3,1,0,1,0,1,no,0
28098,38099,F,PA,19061,190,29,27,24,286,310,2,1,1,0,0,0,0,0,no,0
28099,38100,M,PA,19008,190,15,1,71,29,100,6,1,0,1,1,0,2,1,yes,1
28100,38101,M,MD,20904,209,9,9,15,64,79,1,0,0,0,0,1,0,0,no,1
28101,38102,F,NJ,7644,764,35,29,29,106,135,2,0,1,0,0,0,0,1,no,1
28102,38103,M,PA,19126,191,11,3,28,15,43,2,0,0,0,0,0,2,0,yes,1
28103,38104,F,NY,11375,113,57,13,103,253,356,9,5,0,1,0,1,1,1,no,1
28104,38105,M,NJ,8721,872,41,13,127,311,438,11,5,0,1,2,0,1,2,no,1
28105,38106,F,NY,11235,112,7,7,15,183,198,1,0,0,1,0,0,0,0,no,0
28106,38107,F,MD,20901,209,33,33,15,106,121,1,1,0,0,0,0,0,0,no,1
28107,38108,M,NY,10010,100,29,21,52,172,224,4,0,0,0,2,0,2,0,no,1
28108,38109,F,VT,5482,548,27,27,15,42,57,1,0,0,0,0,0,1,0,no,1
28109,38110,F,PA,19152,191,15,11,25,182,207,2,1,0,1,0,0,0,0,no,0
28110,38111,M,MD,20901,209,29,25,24,102,126,2,1,1,0,0,0,0,0,no,1
28111,38112,F,NY,10038,100,31,31,15,80,95,1,0,0,0,1,0,0,0,no,1
28112,38113,F,NJ,7631,763,1,1,15,175,190,1,0,0,0,0,0,0,1,no,1
28113,38114,F,NY,10472,104,17,11,29,266,295,2,0,0,0,0,1,0,1,no,1
28114,38115,F,NJ,8879,887,23,11,37,281,318,3,1,0,1,0,1,0,0,no,1
28115,38116,F,MA,1887,188,13,13,15,285,300,1,0,0,0,0,0,0,1,no,1
28116,38117,F,NJ,7064,706,27,19,27,54,81,2,1,0,0,0,1,0,0,no,1
28117,38118,F,NY,10306,103,15,13,23,250,273,2,2,0,0,0,0,0,0,no,0
28118,38119,M,NJ,7081,708,61,1,125,208,333,11,1,2,1,5,1,0,1,no,1
28119,38120,M,NY,10475,104,23,11,62,281,343,6,2,2,1,1,0,0,0,no,1
28120,38121,F,NY,11375,113,3,3,15,46,61,1,0,0,0,1,0,0,0,no,1
28121,38122,F,NY,13842,138,29,25,28,229,257,2,0,1,0,0,0,1,0,no,1
28122,38123,M,NY,11530,115,1,1,15,126,141,1,0,0,0,0,1,0,0,no,0
28123,38124,M,NJ,7601,760,15,13,25,70,95,2,0,0,2,0,0,0,0,no,0
28124,38125,M,NY,11229,112,1,1,15,224,239,1,0,0,0,1,0,0,0,yes,0
28125,38126,F,MD,21227,212,15,7,26,109,135,2,0,1,0,1,0,0,0,no,1
28126,38127,F,NH,3109,310,11,11,15,260,275,1,0,0,1,0,0,0,0,no,0
28127,38128,F,RI,2906,290,7,3,25,284,309,2,0,1,1,0,0,0,0,no,1
28128,38129,M,NY,11782,117,9,3,27,281,308,2,0,0,0,0,2,0,0,no,1
28129,38130,F,NY,10704,107,15,13,25,268,293,2,0,1,1,0,0,0,0,no,1
28130,38131,F,PA,19040,190,35,1,79,32,111,7,2,0,2,0,0,0,3,no,1
28131,38132,F,NJ,7733,773,27,1,93,207,300,8,2,0,1,0,1,3,1,yes,1
28132,38133,F,NY,11356,113,55,17,87,171,258,8,2,1,2,1,2,0,0,no,1
28133,38134,F,NY,10607,106,3,3,15,40,55,1,0,0,1,0,0,0,0,no,1
28134,38135,M,MA,1379,137,17,15,25,105,130,2,0,0,2,0,0,0,0,no,1
28135,38136,M,PA,19067,190,17,13,28,72,100,2,0,0,1,0,0,1,0,no,1
28136,38137,F,PA,18938,189,9,9,15,287,302,1,0,0,1,0,0,0,0,no,1
28137,38138,F,CT,6470,647,33,27,38,44,82,3,0,1,1,0,0,1,0,no,1
28138,38139,F,NJ,8077,807,45,11,127,295,422,11,2,1,4,0,1,2,1,no,1
28139,38140,M,NY,14606,146,25,23,27,179,206,2,0,0,0,0,2,0,0,no,0
28140,38141,F,NY,11691,116,33,9,58,141,199,6,4,1,1,0,0,0,0,no,0
28141,38142,M,NH,3104,310,51,13,133,103,236,12,2,0,4,2,2,2,0,no,1
28142,38143,F,NJ,7006,700,13,13,15,183,198,1,0,0,0,0,0,1,0,no,0
28143,38144,F,NJ,8741,874,9,9,15,286,301,1,0,0,1,0,0,0,0,no,0
28144,38145,M,PA,19312,193,59,9,137,178,315,12,1,2,4,1,2,2,0,no,1
28145,38146,F,PA,17011,170,45,9,139,267,406,12,4,0,3,1,2,0,2,no,1
28146,38147,F,PA,19446,194,15,15,15,160,175,1,0,0,1,0,0,0,0,no,1
28147,38148,F,DC,20036,200,35,33,26,188,214,2,0,0,1,1,0,0,0,no,0
28148,38149,F,PA,16738,167,13,1,68,231,299,6,3,0,1,0,0,1,1,no,1
28149,38150,F,PA,15825,158,11,11,15,76,91,1,0,0,1,0,0,0,0,no,1
28150,38151,F,NJ,7821,782,41,5,131,312,443,12,7,0,1,1,1,0,2,no,1
28151,38152,F,NY,10547,105,7,1,28,124,152,2,0,0,0,0,1,1,0,no,0
28152,38153,F,MD,21228,212,15,15,15,288,303,1,0,0,1,0,0,0,0,no,1
28153,38154,F,NJ,8401,840,3,3,15,148,163,1,0,0,1,0,0,0,0,no,0
28154,38155,F,PA,18643,186,15,15,15,111,126,1,0,1,0,0,0,0,0,no,1
28155,38156,M,NY,10552,105,51,1,123,268,391,11,3,1,3,1,0,0,3,no,0
28156,38157,F,VA,20164,201,9,7,29,84,113,2,0,0,1,0,0,0,1,no,1
28157,38158,M,MD,21044,210,49,15,69,245,314,6,1,0,1,3,0,0,1,no,1
28158,38159,F,PA,18951,189,39,15,117,142,259,9,0,0,5,0,0,0,4,no,1
28159,38160,F,NY,10577,105,33,27,27,22,49,2,0,0,1,0,1,0,0,no,1
28160,38161,F,PA,19064,190,25,9,60,94,154,5,2,0,1,0,0,1,1,no,1
28161,38162,F,MD,21044,210,37,13,89,303,392,8,3,0,1,2,1,0,1,no,1
28162,38163,F,NY,11212,112,17,17,15,155,170,1,1,0,0,0,0,0,0,no,1
28163,38164,F,PA,17545,175,31,3,111,279,390,9,0,1,2,0,1,1,4,no,1
28164,38165,F,CT,6069,606,43,29,50,179,229,4,0,1,1,0,1,1,0,no,0
28165,38166,F,VT,5060,506,49,11,78,139,217,7,2,1,1,2,0,0,1,no,0
28166,38167,M,NY,11222,112,53,7,125,112,237,11,2,1,2,2,2,1,1,no,0
28167,38168,M,PA,15227,152,15,7,29,172,201,2,0,0,0,0,0,1,1,no,1
28168,38169,M,NY,10011,100,19,11,28,223,251,2,0,0,1,0,0,1,0,no,0
28169,38170,M,NY,10462,104,39,33,25,38,63,2,1,0,1,0,0,0,0,no,1
28170,38171,F,MA,2632,263,15,13,26,286,312,2,0,0,1,1,0,0,0,no,1
28171,38172,F,MD,20906,209,91,33,124,132,256,11,1,2,5,1,0,1,1,no,1
28172,38173,F,NJ,8857,885,13,13,15,50,65,1,1,0,0,0,0,0,0,yes,0
28173,38174,F,NY,11758,117,11,5,27,145,172,2,0,0,1,0,1,0,0,no,0
28174,38175,M,NJ,7728,772,15,15,15,42,57,1,0,1,0,0,0,0,0,no,1
28175,38176,M,PA,16620,166,57,27,117,271,388,10,2,1,1,2,1,1,2,no,1
28176,38177,F,NY,10701,107,5,3,23,69,92,2,2,0,0,0,0,0,0,no,0
28177,38178,F,NY,10463,104,9,9,15,64,79,1,1,0,0,0,0,0,0,no,0
28178,38179,F,MD,21228,212,9,9,15,25,40,1,0,0,0,0,1,0,0,no,1
28179,38180,F,NJ,7208,720,49,15,88,158,246,8,4,0,2,2,0,0,0,no,1
28180,38181,F,NY,14150,141,11,11,15,261,276,1,1,0,0,0,0,0,0,no,1
28181,38182,M,PA,15853,158,51,25,66,297,363,6,2,2,0,1,0,0,1,no,1
28182,38183,F,NY,10463,104,9,9,15,177,192,1,0,0,1,0,0,0,0,no,1
28183,38184,F,MD,21234,212,5,5,15,3,18,1,0,0,1,0,0,0,0,no,1
28184,38185,F,PA,19008,190,37,29,29,92,121,2,0,0,1,0,0,0,1,no,1
28185,38186,F,NY,12953,129,23,5,52,298,350,4,1,0,1,0,0,1,1,no,1
28186,38187,F,NY,10549,105,35,31,29,48,77,2,0,0,0,0,0,0,2,no,1
28187,38188,F,NY,12033,120,23,7,53,159,212,5,4,0,0,0,0,0,1,no,0
28188,38189,F,NJ,7746,774,7,7,15,118,133,1,0,1,0,0,0,0,0,no,1
28189,38190,F,DE,19804,198,29,23,25,66,91,2,0,1,1,0,0,0,0,no,1
28190,38191,M,NY,11572,115,23,15,29,137,166,2,0,0,1,0,0,0,1,no,0
28191,38192,F,NY,11580,115,9,9,15,11,26,1,0,0,1,0,0,0,0,no,1
28192,38193,F,NY,11561,115,39,7,75,261,336,7,2,0,3,1,0,1,0,no,1
28193,38194,M,PA,19078,190,17,13,25,41,66,2,0,0,2,0,0,0,0,no,0
28194,38195,M,CT,6907,690,13,9,28,26,54,2,0,0,0,0,0,2,0,yes,1
28195,38196,F,MA,2056,205,33,25,38,173,211,3,0,0,0,2,1,0,0,no,0
28196,38197,F,NY,10803,108,7,7,15,240,255,1,0,0,0,1,0,0,0,no,0
28197,38198,M,NJ,7828,782,31,13,43,253,296,4,2,1,0,1,0,0,0,no,1
28198,38199,M,NY,13748,137,33,17,59,19,78,5,1,1,1,0,1,1,0,no,0
28199,38200,F,PA,19114,191,15,13,26,67,93,2,0,0,0,2,0,0,0,no,1
28200,38201,M,NY,11946,119,31,13,74,180,254,6,1,0,0,2,0,2,1,no,1
28201,38202,F,CT,6111,611,23,3,116,299,415,10,3,1,0,1,1,3,1,yes,1
28202,38203,F,NJ,7004,700,11,7,25,102,127,2,0,1,1,0,0,0,0,no,1
28203,38204,F,PA,15022,150,15,11,28,104,132,2,0,0,0,0,1,1,0,no,1
28204,38205,F,MD,21209,212,7,3,27,277,304,2,0,1,0,0,1,0,0,no,0
28205,38206,F,MD,20904,209,19,13,28,294,322,2,0,0,0,1,0,1,0,no,1
28206,38207,F,MA,1536,153,19,19,15,292,307,1,0,0,1,0,0,0,0,no,1
28207,38208,M,NJ,7885,788,61,19,144,295,439,12,3,0,5,1,0,0,3,no,1
28208,38209,F,MA,2168,216,45,11,98,252,350,9,2,3,1,1,0,0,2,no,1
28209,38210,F,NY,10471,104,7,1,39,115,154,3,0,0,1,1,0,1,0,yes,0
28210,38211,M,NY,11411,114,15,15,15,122,137,1,0,0,0,0,0,1,0,no,1
28211,38212,F,NY,10956,109,49,15,69,26,95,6,1,1,1,0,0,1,2,no,1
28212,38213,M,NY,12047,120,63,15,125,163,288,11,1,2,3,3,0,1,1,no,1
28213,38214,F,DC,20037,200,33,7,82,36,118,7,1,1,0,3,0,0,2,no,1
28214,38215,F,NJ,7110,711,17,17,15,61,76,1,0,0,0,0,1,0,0,no,1
28215,38216,F,NJ,7070,707,59,31,96,128,224,9,2,1,2,3,0,0,1,no,0
28216,38217,M,PA,19102,191,21,15,29,155,184,2,0,0,1,0,0,0,1,no,1
28217,38218,M,NY,11235,112,53,27,63,235,298,6,1,2,2,1,0,0,0,no,1
28218,38219,F,NY,11236,112,33,29,27,184,211,2,0,0,1,0,1,0,0,no,1
28219,38220,M,PA,19454,194,3,3,15,32,47,1,1,0,0,0,0,0,0,no,1
28220,38221,F,DC,20007,200,5,5,15,238,253,1,0,0,1,0,0,0,0,no,1
28221,38222,F,PA,19335,193,27,13,36,12,48,3,1,1,0,0,0,1,0,no,1
28222,38223,F,PA,15690,156,7,3,25,95,120,2,1,0,1,0,0,0,0,no,1
28223,38224,F,NY,14221,142,47,7,75,165,240,7,3,2,0,0,1,0,1,no,1
28224,38225,F,NJ,7869,786,7,7,15,173,188,1,0,0,0,0,1,0,0,no,0
28225,38226,F,PA,17019,170,17,11,24,92,116,2,1,1,0,0,0,0,0,no,0
28226,38227,M,PA,16102,161,41,7,76,232,308,7,2,0,3,1,0,0,1,no,0
28227,38228,F,NY,10573,105,21,15,28,301,329,2,0,0,1,0,0,1,0,no,0
28228,38229,M,NY,11703,117,15,9,26,13,39,2,0,0,1,1,0,0,0,no,0
28229,38230,F,PA,16685,166,13,13,15,165,180,1,0,0,1,0,0,0,0,no,1
28230,38231,M,MA,2723,272,11,5,29,243,272,2,0,1,0,0,0,0,1,no,0
28231,38232,M,NY,11590,115,29,29,15,58,73,1,1,0,0,0,0,0,0,no,0
28232,38233,F,MA,1945,194,21,7,64,301,365,6,2,1,2,0,1,0,0,no,0
28233,38234,M,CT,6489,648,47,13,83,257,340,7,2,1,1,0,0,1,2,yes,1
28234,38235,M,MA,2172,217,25,7,42,298,340,4,1,1,1,0,1,0,0,no,0
28235,38236,F,NY,14069,140,23,3,85,96,181,7,1,0,2,1,0,1,2,yes,1
28236,38237,F,MA,1468,146,7,5,28,118,146,2,0,0,0,0,1,1,0,yes,1
28237,38238,M,MA,2168,216,3,3,15,186,201,1,0,0,1,0,0,0,0,no,0
28238,38239,F,NY,11756,117,67,9,124,77,201,11,2,1,4,1,2,0,1,no,1
28239,38240,F,PA,16602,166,17,15,29,203,232,2,0,0,0,1,0,0,1,no,0
28240,38241,F,NJ,7083,708,5,5,15,109,124,1,0,1,0,0,0,0,0,no,1
28241,38242,M,PA,18503,185,7,3,28,271,299,2,0,0,1,0,0,1,0,yes,1
28242,38243,F,NY,11510,115,21,15,26,236,262,2,0,0,1,1,0,0,0,no,1
28243,38244,F,NJ,7921,792,5,5,15,103,118,1,0,0,1,0,0,0,0,no,1
28244,38245,F,PA,15601,156,43,15,61,215,276,5,0,1,1,0,0,1,2,no,1
28245,38246,M,NJ,7094,709,1,1,15,185,200,1,0,0,0,0,0,1,0,yes,1
28246,38247,F,NJ,8724,872,7,7,15,9,24,1,1,0,0,0,0,0,0,no,1
28247,38248,F,NY,12078,120,51,11,111,223,334,10,2,1,3,1,1,0,2,no,1
28248,38249,M,NJ,7740,774,5,5,15,166,181,1,0,0,0,0,0,0,1,no,1
28249,38250,F,NJ,7631,763,31,15,52,74,126,5,2,1,2,0,0,0,0,no,0
28250,38251,M,NY,11694,116,41,7,100,177,277,9,3,1,1,1,1,1,1,no,0
28251,38252,F,PA,19342,193,55,9,107,36,143,9,0,0,6,1,1,0,1,no,1
28252,38253,M,MA,2176,217,7,7,15,144,159,1,0,0,1,0,0,0,0,no,1
28253,38254,F,NJ,8753,875,13,7,28,85,113,2,0,0,1,0,0,1,0,yes,1
28254,38255,F,NY,10976,109,3,3,15,87,102,1,0,0,1,0,0,0,0,no,1
28255,38256,F,NY,12010,120,17,11,26,48,74,2,0,1,0,1,0,0,0,no,0
28256,38257,F,PA,19083,190,35,31,25,249,274,2,1,0,1,0,0,0,0,no,1
28257,38258,M,NY,14626,146,23,21,29,59,88,2,0,0,0,0,1,0,1,no,1
28258,38259,F,NY,12810,128,9,7,29,79,108,2,0,0,0,0,0,1,1,yes,1
28259,38260,F,NY,10028,100,13,9,27,215,242,2,1,0,0,0,1,0,0,no,0
28260,38261,F,NY,10514,105,25,7,39,34,73,3,0,0,2,0,0,0,1,no,1
28261,38262,M,NY,14456,144,51,11,117,323,440,10,1,1,1,2,1,1,3,no,1
28262,38263,F,NY,11554,115,53,13,87,257,344,8,2,0,3,2,0,0,1,no,1
28263,38264,M,MD,20707,207,17,11,27,43,70,2,0,0,1,0,1,0,0,no,1
28264,38265,M,MA,1036,103,37,9,87,43,130,7,0,2,1,0,1,1,2,no,0
28265,38266,F,NJ,7470,747,25,3,81,211,292,7,3,1,0,0,0,1,2,yes,0
28266,38267,F,NY,10504,105,23,23,15,256,271,1,1,0,0,0,0,0,0,no,1
28267,38268,F,NY,11768,117,9,5,25,214,239,2,0,1,1,0,0,0,0,no,1
28268,38269,F,NJ,7825,782,15,15,15,161,176,1,1,0,0,0,0,0,0,no,0
28269,38270,M,NJ,8690,869,15,7,24,12,36,2,1,1,0,0,0,0,0,no,0
28270,38271,F,PA,17331,173,37,21,78,284,362,7,0,1,4,1,0,1,0,no,1
28271,38272,F,PA,15025,150,7,1,36,39,75,3,1,0,1,0,0,1,0,no,0
28272,38273,M,NJ,7208,720,31,23,29,83,112,2,0,0,0,0,0,1,1,no,1
28273,38274,M,MD,21152,211,17,9,29,126,155,2,0,0,1,0,0,0,1,no,0
28274,38275,M,NJ,7753,775,39,31,29,84,113,2,0,0,0,0,0,1,1,no,0
28275,38276,M,NY,10460,104,5,3,29,142,171,2,0,0,0,0,0,1,1,yes,1
28276,38277,F,NJ,7652,765,11,3,25,225,250,2,1,0,1,0,0,0,0,no,1
28277,38278,M,NJ,7040,704,13,9,25,162,187,2,1,0,1,0,0,0,0,yes,1
28278,38279,F,NY,11003,110,19,19,15,72,87,1,1,0,0,0,0,0,0,no,1
28279,38280,F,CT,6424,642,35,29,29,92,121,2,0,1,0,0,0,0,1,no,1
28280,38281,M,PA,19152,191,7,7,15,32,47,1,0,0,0,1,0,0,0,no,1
28281,38282,F,NY,11411,114,11,7,24,202,226,2,1,1,0,0,0,0,0,yes,0
28282,38283,F,MA,1776,177,17,15,25,62,87,2,0,0,2,0,0,0,0,no,1
28283,38284,F,NY,10011,100,87,33,114,262,376,10,3,1,1,1,1,1,2,no,1
28284,38285,F,NJ,8817,881,29,29,15,49,64,1,0,0,0,0,0,1,0,no,0
28285,38286,F,NH,3303,330,13,13,15,21,36,1,1,0,0,0,0,0,0,no,1
28286,38287,M,NJ,7962,796,83,15,136,177,313,12,2,1,3,2,0,2,2,no,1
28287,38288,M,NJ,8618,861,21,13,50,103,153,4,0,0,1,1,0,0,2,no,1
28288,38289,F,NJ,7642,764,37,1,79,314,393,7,1,1,1,1,1,0,2,no,1
28289,38290,M,MA,1843,184,57,11,136,341,477,12,2,0,4,4,0,1,1,no,1
28290,38291,F,MA,2563,256,17,1,34,155,189,3,0,1,1,1,0,0,0,no,0
28291,38292,M,PA,19095,190,19,11,26,5,31,2,1,0,0,1,0,0,0,no,0
28292,38293,F,NJ,7733,773,7,7,15,264,279,1,0,0,1,0,0,0,0,no,1
28293,38294,F,NY,10314,103,19,15,28,171,199,2,0,0,1,0,0,1,0,no,1
28294,38295,F,NJ,7758,775,85,35,124,266,390,11,2,1,3,0,2,2,1,no,1
28295,38296,M,NY,10963,109,39,13,85,87,172,7,0,2,1,1,0,2,1,no,1
28296,38297,F,NY,11375,113,15,13,25,168,193,2,1,0,1,0,0,0,0,no,1
28297,38298,F,MD,20733,207,9,5,29,296,325,2,0,0,1,0,0,0,1,no,1
28298,38299,F,NJ,7737,773,15,15,15,297,312,1,1,0,0,0,0,0,0,no,1
28299,38300,M,PA,19380,193,31,23,25,17,42,2,1,0,1,0,0,0,0,no,0
28300,38301,F,NJ,7920,792,15,15,15,97,112,1,0,0,0,0,0,0,1,no,1
